track_id,artist_name,track_title,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
47fWuJTa17GfYrvG1fU8dr,JJ Grey & Mofro,Orange Blossoms,0.681,0.651,7,-4.715,1,0.032,0.0918,0.00117,0.418,0.622,126.741,281027
0pghPocTwFg6ckBUs52SQ8,Turnpike Troubadours,Good Lord Lorrie,0.555,0.649,7,-6.756,1,0.0284,0.274,0.0,0.301,0.581,78.994,301000
6RxJjfLEEypfrjpe48smx0,Jerry Jeff Walker,Pissin' In The Wind,0.528,0.484,7,-6.468,1,0.0335,0.273,0.0,0.23,0.655,139.275,239707
2tznHmp70DxMyr2XhWLOW0,Cage The Elephant,Cigarette Daydreams,0.636,0.676,2,-3.442,1,0.0263,0.0807,0.0,0.0831,0.273,113.98,208760
5FAtSoItsFeWRCDDyTGHon,The Dirty Guv'nahs,Fairlane,0.684,0.772,11,-4.27,1,0.0292,0.279,0.0,0.301,0.731,116.016,223013
2lwwrWVKdf3LR9lbbhnr6R,Modest Mouse,Float On,0.649,0.888,6,-4.807,1,0.0293,0.013,2.23e-06,0.0888,0.553,100.975,208467
0uCo4XkdFA9MBvVfkL9HGo,Widespread Panic,Up All Night,0.543,0.8,0,-4.314,1,0.0265,0.175,0.000167,0.338,0.662,97.094,226467
7KCwb4Fve83ttaluavFDv9,Moon Taxi,River Water,0.679,0.696,0,-6.477,1,0.031,0.0727,0.0152,0.235,0.19,124.971,210787
3g6Iv6AJddkj641ufya8h4,moe.,Nebraska,0.645,0.623,2,-7.836,1,0.0359,0.566,0.0,0.204,0.624,95.968,229667
62fCkqJnHL7YgxmxZimlLI,Umphrey's McGee,No Diablo,0.647,0.56,3,-7.126,1,0.0318,0.301,0.0,0.0616,0.71,166.027,253147
4DpBfWl3q8e0gGB76lAaox,Grateful Dead,Fire on the Mountain - 2013 Remaster,0.788,0.461,1,-11.704,0,0.0556,0.528,2.69e-05,0.0886,0.906,76.669,229009
27RigHzFKvltPP1vYes8TL,The Wood Brothers,Lovin' Arms,0.594,0.227,4,-10.028,1,0.0307,0.602,0.00043,0.113,0.251,129.898,200320
6vOV8fmbk16LYgL2CQ64ih,New Riders of the Purple Sage,Lonesome L.A. Cowboy,0.643,0.638,9,-13.745,1,0.033,0.52,0.0,0.101,0.74,123.705,243000
1qRA5BS78u3gME0loMl9AA,Buffalo Springfield,For What It's Worth,0.653,0.519,2,-10.164,1,0.0497,0.406,0.0209,0.101,0.822,98.883,153693
474uVhyGgK5MtY9gMcDgGl,Rainbow Kitten Surprise,It's Called: Freefall,0.744,0.516,2,-6.365,1,0.0513,0.632,0.0,0.605,0.281,97.944,152293
5cfYurP1XKldMBtvBBJiTs,Allman Brothers Band,Ramblin' Man,0.349,0.692,1,-11.691,1,0.0338,0.462,0.00266,0.197,0.952,179.396,288507
1hHGUdFaiJHw9hVZGJWYO2,Allman Brothers Band,Midnight Rider,0.585,0.532,7,-9.673,1,0.0268,0.209,0.00797,0.227,0.68,94.461,180067
52dm9op3rbfAkc1LGXgipW,The Rolling Stones,Wild Horses - 2009 Mix,0.432,0.389,7,-6.517,1,0.0255,0.687,0.0107,0.0788,0.158,139.506,341773
0iYBNrznkCwhN3xCmNVJpo,Greta Van Fleet,You're The One,0.553,0.807,2,-5.805,1,0.0428,0.0125,0.00222,0.302,0.575,151.916,266933
6H3kDe7CGoWYBabAeVWGiD,The Rolling Stones,Gimme Shelter,0.634,0.63,1,-8.277,0,0.031,0.447,0.039,0.17,0.489,118.628,270773
2PzU4IB8Dr6mxV3lHuaG34,The Rolling Stones,(I Can't Get No) Satisfaction - Mono Version,0.723,0.863,2,-7.89,1,0.0338,0.0383,0.0317,0.128,0.931,136.302,222813
3kb72STxc2959ZqsTwu52i,Cage The Elephant,Ain't No Rest for the Wicked,0.634,0.849,0,-7.075,1,0.105,0.0438,0.0,0.363,0.919,156.004,175493
2fja4gHzPsIXiK4bMeU0hN,The Doobie Brothers,Listen to the Music,0.643,0.526,1,-15.147,0,0.0349,0.214,4.21e-06,0.069,0.881,105.922,227173
1bp2IO61zbQrbWNmKKxg3f,Steve Miller Band,The Joker,0.596,0.448,5,-9.616,1,0.0396,0.365,5.3e-06,0.206,0.796,83.293,264504
5l3iCMN9GLxofclApZXcmR,The Who,Baba O'Riley,0.409,0.691,5,-9.538,1,0.0377,0.344,0.409,0.229,0.156,116.965,301200
54eZmuggBFJbV7k248bTTt,America,A Horse with No Name,0.654,0.506,11,-17.18,0,0.0535,0.686,0.0155,0.155,0.831,123.179,252240
2FMuoG8zdNhyfkCI2ZMgFe,Futurebirds,Rodeo,0.57,0.803,11,-6.29,1,0.028,0.0104,0.000351,0.0945,0.608,110.767,233173
7CEV9VwA8XO9wwxTXgYKvY,The Avett Brothers,I And Love And You,0.424,0.264,2,-9.984,1,0.0298,0.831,7.08e-05,0.0763,0.169,139.593,300840
2hhUkjqmkIGIeMDmRRANl1,Grateful Dead,Fire on the Mountain,0.778,0.575,1,-7.927,0,0.0478,0.508,2.86e-05,0.0926,0.916,76.782,226360
0Ex5dDCH0qz5ySfm3seYJr,Jason Isbell,Speed Trap Town,0.633,0.104,4,-16.632,1,0.034,0.871,4.52e-06,0.112,0.224,127.933,242053
4NaDQhWGp3M5vLfZMDozrP,Dave Rawlings Machine,"To Be Young (Is To Be Sad, Is To Be High)",0.356,0.793,9,-6.707,1,0.0392,0.506,1.84e-05,0.0909,0.85,178.203,228200
0nCx18VUXuKvR7Bd7dyR4c,Robert Earl Keen,Corpus Christi Bay,0.668,0.459,10,-11.746,1,0.028,0.386,0.0,0.0845,0.661,119.825,238733
4TcTtWG8wSrxRmKWHNYHK8,Watchhouse,Wildfire,0.648,0.352,4,-10.11,1,0.0278,0.692,0.266,0.106,0.173,121.459,329893
1ZhrREyOOeFV6TxDOyiPwu,Steve Miller Band,Take The Money And Run,0.565,0.645,0,-12.923,1,0.0484,0.0552,2.84e-06,0.151,0.836,99.3,170173
1BMLT3J9KiSJq2tlWyoRqb,Brent Cobb,King of Alabama,0.674,0.586,4,-6.811,1,0.0483,0.283,0.00177,0.115,0.685,146.063,247907
3T3aWHBbX85hqRPsd8vhJB,The Marshall Tucker Band,Heard It in a Love Song,0.552,0.802,2,-7.479,1,0.04,0.164,0.00114,0.13,0.631,152.807,295667
1IqFh00G2kvvMm8pRMpehA,Janis Joplin,Me and Bobby McGee,0.43,0.463,2,-10.96,1,0.0442,0.303,5.84e-05,0.152,0.66,93.405,271333
0kzfqqvipRSBQchrB3xX8D,Dawes,When My Time Comes,0.327,0.501,9,-8.885,1,0.0434,0.722,0.00245,0.113,0.377,115.199,308373
3h5AZDf5z7D18plaLtHTfi,The Avett Brothers,Murder in the City,0.632,0.254,3,-10.898,1,0.0338,0.922,9.06e-05,0.13,0.232,106.026,192427
6B6C1OC9RUvrvBECPWtAZo,The Avett Brothers,February Seven,0.512,0.465,4,-7.144,1,0.0253,0.0591,3.08e-05,0.112,0.267,137.892,255013
4BP3uh0hFLFRb5cjsgLqDh,Creedence Clearwater Revival,Fortunate Son,0.64,0.663,0,-7.516,1,0.0374,0.201,0.00806,0.152,0.663,132.77,140773
2fpDrL2Vpee0JnM6AoUFvl,Mt. Joy,Silver Lining,0.486,0.638,0,-6.231,1,0.0323,0.000921,0.0,0.078,0.178,144.458,199827
5BVehr64ooHUXhEltQovac,Mt. Joy,Astrovan,0.511,0.446,3,-9.403,1,0.0356,0.857,0.0,0.118,0.598,84.338,188721
5MMZJtHOiH1RmQSSe3DJdg,The Lumineers,Sleep On The Floor,0.389,0.431,7,-8.061,1,0.0344,0.249,0.0,0.13,0.275,142.14,211851
3ekNuTF3UpOvIZCfiejpnC,The Lumineers,Stubborn Love,0.598,0.56,0,-11.679,1,0.0375,0.607,0.0432,0.196,0.221,115.01,279000
4o8STNAL91xc7EvuvqSKk1,Zac Brown Band,Whatever It Is,0.686,0.576,1,-6.632,1,0.0284,0.443,1.7e-05,0.212,0.72,83.971,208213
7FqrsV0vBwNiQNQI6jfzni,The Devil Makes Three,Old Number Seven,0.571,0.427,11,-7.574,1,0.0405,0.202,0.0,0.1,0.894,142.454,200720
0EsozsJjBFWTGXcfQHU7iQ,Eric Church,Jack Daniels,0.735,0.732,2,-6.284,1,0.0415,0.257,0.0698,0.0587,0.92,144.674,304040
33AQv3sfvHmtGfYNIJpi96,Joe Nichols,Tequila Makes Her Clothes Fall Off,0.654,0.745,2,-5.685,1,0.0281,0.134,0.0,0.079,0.679,93.931,187067
2FfZg072w8RoxlMOR7M4CT,Dave Matthews Band,Ants Marching,0.637,0.856,2,-4.34,1,0.034,0.0187,1.99e-05,0.0157,0.846,113.32,271187
77oU2rjC5XbjQfNe3bD6so,The Rolling Stones,Beast Of Burden - Remastered 1994,0.783,0.878,1,-3.864,0,0.0308,0.39,0.000778,0.0426,0.885,100.626,265173
1oTSNAbTf9euFzHROnB5ph,Jason Isbell and the 400 Unit,Codeine,0.561,0.522,7,-9.397,1,0.0262,0.201,1.74e-05,0.286,0.785,132.102,336933
0q21FNwES2bbtcduB6kjEU,King Harvest,Dancing in the Moonlight,0.657,0.435,10,-15.707,1,0.0552,0.739,0.0,0.167,0.771,135.975,181133
2tgQaL85WoRfgEa4hFQgrE,Tyler Childers,Feathered Indians,0.536,0.574,7,-6.705,1,0.0254,0.75,0.00277,0.105,0.877,87.194,224947
3euDGpS2R0NC2Xssqxohva,Grateful Dead,Scarlet Begonias - 2013 Remaster,0.537,0.559,4,-12.224,1,0.0315,0.314,0.000795,0.116,0.918,167.758,259702
5TgEJ62DOzBpGxZ7WRsrqb,Hozier,Work Song,0.531,0.363,10,-7.672,1,0.0608,0.749,0.0,0.112,0.259,121.412,229720
4JpazKcfOhbwqZrsYhzHee,Hozier,Jackie and Wilson,0.555,0.727,6,-4.202,1,0.0388,0.0579,7.52e-06,0.0937,0.739,82.142,223120
4NpYrBb5iuDqW1S5qrU3b6,Robert Earl Keen,Feelin' Good Again,0.57,0.408,7,-12.572,1,0.036,0.796,2.61e-05,0.108,0.495,110.08,196867
4RNWtg4RBgomLc5evNQCsi,Ryan Bingham,The Weary Kind (Theme from Crazy Heart),0.464,0.31,2,-16.379,1,0.0288,0.934,0.0296,0.121,0.289,99.95,258200
0Y2SrByf4G3kbq2nBEHQRn,Norman Greenbaum,Spirit in the Sky,0.601,0.643,2,-5.828,1,0.0314,0.112,0.00209,0.088,0.552,128.262,239600
57J2znxukXsXzS3XPuZ1TG,The Rolling Stones,(I Can't Get No) Satisfaction - Mono Version / Remastered 2002,0.722,0.882,2,-6.763,1,0.0348,0.0354,0.0496,0.119,0.921,136.299,222840
6EuudaFtwibd4tzcWjonb2,James Taylor,How Sweet It Is (To Be Loved by You),0.741,0.612,0,-11.048,1,0.0622,0.242,0.0,0.111,0.812,108.758,215253
3BEZCNZSmVv30vsMNSOCri,Eric Clapton,"Layla - Acoustic; Live at MTV Unplugged, Bray Film Studios, Windsor, England, UK, 1/16/1992; 2013 Remaster",0.558,0.524,2,-11.626,0,0.0459,0.321,0.000952,0.94,0.636,93.654,289027
3ykSdTGmYPFl8pDBXer1zG,Eric Clapton,Cocaine,0.699,0.502,9,-12.526,1,0.0278,0.0607,0.0337,0.317,0.676,105.266,221640
4OJFkrRQqol4FsPesF8eu4,Chicago,Saturday in the Park - 2002 Remaster,0.67,0.763,7,-6.864,1,0.0341,0.155,0.0,0.0799,0.61,114.398,235667
5dVtj4IAnYSrI3jVfIFIaC,Phish,Farmhouse,0.447,0.743,0,-6.574,1,0.0282,0.209,0.0,0.0974,0.567,143.993,242040
14e46mURUUwB3i2vTe1gFz,Mt. Joy,Astrovan,0.548,0.444,3,-9.4,1,0.0384,0.866,0.0,0.134,0.62,169.917,186133
43a41kwTMZClWCLTONiaqm,Grizfolk,Bob Marley,0.562,0.695,6,-4.662,1,0.0332,0.0151,0.119,0.122,0.446,118.174,216067
5sIBOrRLBI6ypREdEPj2wQ,Barry Louis Polisar,All I Want Is You,0.557,0.407,7,-11.361,1,0.0457,0.402,0.0,0.0638,0.793,180.919,157587
7LbfuQVct78YoghmoPtsQ8,Grateful Dead,Casey Jones - 2013 Remaster,0.671,0.405,0,-10.052,1,0.0392,0.385,0.0,0.132,0.828,99.678,265067
2yGoiZes2YcueNA4nGDmdS,DISPATCH,Bang Bang,0.572,0.488,4,-10.179,1,0.124,0.668,0.0,0.11,0.642,132.142,267747
6iCJCZqDJjmBxt07Oid6FI,Hippo Campus,Buttercup,0.623,0.763,9,-4.412,1,0.0719,0.199,6.52e-06,0.126,0.199,108.871,226610
1orVKbp6vqtfAPOmvRofVq,Steve Miller Band,Rock'n Me,0.695,0.582,4,-11.35,1,0.0651,0.297,0.0,0.123,0.892,122.433,187067
67eX1ovaHyVPUinMHeUtIM,John Mellencamp,Hurts So Good,0.785,0.737,9,-5.306,1,0.0363,0.042,0.000107,0.108,0.971,125.447,218960
2Hw2JEL4tjdcX8aERfIdBF,Dexys Midnight Runners,Come On Eileen,0.45,0.674,2,-6.722,1,0.0485,0.658,4.29e-06,0.404,0.72,106.959,283000
2SUpC3UgKwLVOS2FtZif9N,Kansas,Carry on Wayward Son,0.452,0.788,7,-5.712,1,0.0326,0.00283,0.000116,0.441,0.793,126.739,322093
24NwBd5vZ2CK8VOQVnqdxr,Aerosmith,Sweet Emotion,0.38,0.76,9,-10.961,1,0.0378,0.00298,0.0294,0.104,0.491,99.437,274133
2x0supcZhd6NEH1nem9DnR,The Band,The Night They Drove Old Dixie Down - Remastered 2000,0.507,0.493,0,-8.786,1,0.0327,0.453,0.0,0.241,0.467,127.671,213267
3BmcfKWiJOfURa9PI1jFr4,The Highwaymen,Highwayman,0.674,0.443,11,-13.101,0,0.0443,0.483,0.0122,0.128,0.449,101.331,182773
0g0d7TYam9svE9sZKDVyOg,Thomas Rhett,Beer Can’t Fix,0.711,0.774,7,-4.068,1,0.0308,0.0317,0.0,0.124,0.939,111.016,209733
1ju7EsSGvRybSNEsRvc7qY,Lynyrd Skynyrd,Simple Man,0.422,0.752,6,-8.682,1,0.0449,0.0366,0.000119,0.129,0.403,120.471,356627
3e0FzZjTXOUtiJGSClOBrI,Steve Miller Band,Fly Like An Eagle,0.561,0.754,9,-12.769,0,0.112,0.61,0.0194,0.328,0.642,100.08,282693
3TWffuE2fuzzl1qC2W2V6j,Jason Isbell,24 Frames,0.568,0.527,4,-10.206,0,0.0249,0.156,0.0,0.136,0.761,104.93,193613
0Jl5bIEve3A4axcjY3EgDZ,Joe Cocker,Feelin' Alright,0.535,0.824,5,-10.142,1,0.0391,0.625,0.0379,0.299,0.895,90.12,250840
7iN1s7xHE4ifF5povM6A48,The Beatles,Let It Be - Remastered 2009,0.443,0.403,0,-8.339,1,0.0322,0.631,0.0,0.111,0.41,143.462,243027
7BY005dacJkbO6EPiOh2wb,The Animals,House Of The Rising Sun,0.295,0.584,9,-6.696,0,0.0345,0.000385,0.218,0.0996,0.228,117.2,271280
4OSZGBSgURF74RO0dRA8HY,The Rolling Stones,Far Away Eyes - Remastered,0.667,0.605,5,-5.683,1,0.0258,0.504,0.014,0.246,0.69,94.346,263960
1xOXXYh6lTW8laxlW7JP2J,Billy Joel,Only the Good Die Young,0.579,0.872,0,-6.126,1,0.159,0.159,0.0,0.0935,0.761,76.214,235560
2HsjJJL4DhPCzMlnaGv7ap,John Mellencamp,Small Town,0.659,0.919,11,-2.658,1,0.0333,0.155,0.0054,0.312,0.631,123.135,221627
7MRyJPksH3G2cXHN8UKYzP,Tom Petty and the Heartbreakers,American Girl,0.55,0.824,2,-5.988,1,0.0334,0.448,0.000127,0.366,0.777,114.512,214733
0dOg1ySSI7NkpAe89Zo0b9,Bruce Springsteen,Born in the U.S.A.,0.398,0.952,4,-6.042,1,0.061,0.000373,7.75e-05,0.1,0.584,122.093,278680
22UhQSbYimuCnvI0Y07gFX,R.E.M.,Stand - Remastered,0.653,0.738,4,-10.057,1,0.0285,0.397,0.0,0.0931,0.932,109.322,192960
7azo4rpSUh8nXgtonC6Pkq,Michael Jackson,Thriller,0.764,0.887,11,-3.726,1,0.0744,0.0816,0.00011,0.847,0.72,118.427,358053
0A4PZuepTcIQVvA5m7R0M1,Simple Minds,Don't You (Forget About Me) - Remastered,0.602,0.784,11,-7.976,0,0.0313,0.00398,0.0852,0.0931,0.918,133.019,263973
01iyCAUm8EvOFqVWYJ3dVX,ABBA,Dancing Queen,0.543,0.87,9,-6.514,1,0.0428,0.358,0.000939,0.792,0.754,100.804,230400
61w1Ry5X8UUsbNoPG7zRP1,Wilson Pickett,Land of 1000 Dances,0.618,0.588,2,-11.624,1,0.0735,0.0128,0.0266,0.351,0.768,86.903,146973
5TUa3AsgSh3kJIuXn42wig,The Isley Brothers,"Shout, Pts. 1 & 2",0.467,0.831,10,-7.661,1,0.0683,0.549,0.0,0.95,0.547,137.355,267333
4CoGNqLap7UGU5Q3VdKug0,The Temptations,Ain't Too Proud To Beg,0.763,0.656,0,-6.86,1,0.0417,0.549,0.0,0.125,0.926,118.394,156173
4tZp15Dj8yJH3lyf0uh2A4,Sigala,Easy Love,0.696,0.955,9,-2.887,1,0.0688,0.257,0.00114,0.092,0.689,124.01,228587
5MbNAHqNksNDycMZ0WUaO5,The Contours,Do You Love Me - Mono Single,0.62,0.81,5,-6.594,1,0.039,0.432,0.0,0.0843,0.793,150.737,172400
5kaF88lat4fWUiDXP6G48M,Deniece Williams,"Let's Hear It for the Boy - From ""Footloose"" Soundtrack",0.783,0.573,7,-8.521,1,0.0462,0.177,8.5e-05,0.043,0.789,122.744,261893
215FhW3fQM0Stny1JwlNp5,Queen,Under Pressure,0.663,0.719,2,-8.785,1,0.0565,0.144,1.4e-06,0.171,0.538,113.457,245454
6bGfLXep8L61VFcIHDCRb0,Queen,Another One Bites The Dust,0.933,0.463,5,-9.338,0,0.152,0.0938,0.28,0.121,0.765,109.886,218200
6foY66mWZN0pSRjZ408c00,Morgan Wallen,Whiskey Glasses,0.614,0.68,6,-4.58,1,0.0289,0.369,1.84e-06,0.115,0.707,149.959,234347
3yHTTHbT058Ow0favhZO38,Jason Aldean,Rearview Town,0.526,0.85,10,-4.47,0,0.0313,0.023,0.0,0.0948,0.338,141.973,184173
0leBYsvyyFSXc1aeuFVgTD,Cody Purvis,Drinkin' Terms,0.599,0.659,5,-5.241,1,0.0371,0.287,2.06e-06,0.505,0.644,82.002,176263
0bPnT6i9H1p8Vd85GS6Z7I,Jon Pardi,Night Shift,0.63,0.754,2,-3.564,1,0.0284,0.0963,0.0,0.268,0.73,95.999,172253
5OBtr92M0xsvOGqpnz3LzW,Dustin Lynch,Ridin' Roads,0.547,0.817,9,-4.255,1,0.0448,0.0986,0.0,0.136,0.592,142.118,205427
1gxml65g5zmtazTjuvWDqc,Christie Huff,Black and White,0.62,0.421,11,-8.588,1,0.0329,0.625,1.17e-06,0.428,0.0697,130.849,226500
0uSGTaHms9ceAxb7L6VLrU,Dan + Shay,All To Myself,0.651,0.782,1,-4.622,1,0.0303,0.23,0.0,0.139,0.619,94.94,169612
3ZvunC3FkxtVWhmiBGmlGM,Granger Smith,Stutter,0.606,0.848,4,-5.726,1,0.0361,0.214,7.14e-05,0.111,0.49,132.004,197160
6JOeNbZ3X6dtXusG3hkHn8,Keith Urban,We Were,0.44,0.803,5,-6.162,1,0.0512,0.127,0.0,0.128,0.633,79.312,189104
7g9YrTuImvIkpS9uveKdCO,Maren Morris,The Bones,0.612,0.57,11,-6.642,0,0.0347,0.279,0.0,0.0963,0.335,77.004,197293
3L5cSHbf7oBWubuCwJbUGt,Dylan Scott,Nothing To Do Town,0.551,0.836,2,-5.182,1,0.0338,0.0249,1.33e-05,0.222,0.911,147.954,185413
3d1qN7AHge6BXuVPutcpI5,Eric Church,Some Of It,0.56,0.736,0,-7.306,1,0.0446,0.341,9.81e-06,0.155,0.824,79.843,195147
3g9OCNXY2aSbGRQGY17qVE,Brantley Gilbert,What Happens In A Small Town,0.496,0.775,11,-5.304,1,0.0411,0.000927,0.0,0.14,0.478,138.165,202587
6wmX0tZ4Dkzg32z1k9x4Y5,Mitchell Tenpenny,All On You,0.582,0.737,6,-4.056,1,0.0364,0.0636,0.0,0.101,0.72,168.125,190027
3yNuWBImT0geeISSCMbE3p,Brad Paisley,My Miracle,0.573,0.656,4,-5.564,1,0.0274,0.496,3.41e-05,0.0991,0.547,140.036,250430
1HY7Ze0NWqDJkl4g4MV62Q,Thomas Rhett,Look What God Gave Her,0.732,0.847,2,-3.921,1,0.0307,0.0221,0.0,0.246,0.885,113.012,168214
6voi5xnLs9JKmWG2oLmgDU,Chris Young,Raised on Country,0.572,0.794,2,-3.224,1,0.0455,0.395,0.0,0.23,0.79,148.095,175595
1dyxS3YzBbL0t8rEVwVQ1K,Blake Shelton,God's Country,0.538,0.752,10,-5.106,1,0.0396,0.0608,5.39e-06,0.118,0.217,139.984,205107
56eGOeSsqdg3FLxdo83TwV,Lee Brice,Rumor,0.655,0.56,9,-6.857,1,0.0486,0.749,0.0,0.115,0.599,140.975,198440
2uJwGoHVPStmWV7iTKEhcn,Jimmie Allen,Make Me Want To,0.519,0.872,2,-3.212,1,0.0616,0.0793,0.0,0.111,0.74,179.965,172280
1oRRLczVT5KkZkPHXG70n7,Ryan Hurd,To a T,0.687,0.641,11,-5.814,1,0.03,0.17,0.0,0.111,0.663,120.04,178813
7JK0nPw98vJmgEElMUfg5v,Jordan Davis,Take It From Me,0.6,0.892,10,-3.117,1,0.0521,0.0291,0.0,0.352,0.595,100.057,174255
1SVqPKwkGssw1ao0Jqmx2b,Zac Brown Band,Someone I Used To Know,0.621,0.746,6,-5.69,0,0.03,0.000927,0.00108,0.102,0.334,107.953,209264
7IVTmZGRp264dILwTNXzjG,Runaway June,Buy My Own Drinks,0.686,0.9,5,-4.406,1,0.0614,0.068,0.0,0.0985,0.962,155.963,206293
3ksmU0DaEUMEVzx5V6cc3z,Old Dominion,One Man Band,0.705,0.363,6,-8.327,1,0.0355,0.667,0.0,0.112,0.482,75.98,186520
3OjNkFFZavF89xvRqWCXmU,Cody Johnson,On My Way to You,0.443,0.538,1,-5.477,1,0.0309,0.327,4.61e-05,0.0866,0.245,157.97,213307
49oBFP6ZHPtd6t33LFTD3E,Chris Janson,Good Vibes,0.582,0.846,0,-2.771,1,0.0451,0.022,0.0,0.133,0.736,92.004,165587
6HBhMdKR4HRfQ3fuGUFbzE,Adam Doleac,Famous,0.736,0.423,7,-6.934,1,0.0428,0.398,0.0,0.108,0.346,94.919,186450
2SHbF9xWleu30pAHfOZaEn,Dylan Scott,Nobody,0.573,0.747,0,-6.46,1,0.0319,0.519,1.13e-06,0.0867,0.645,79.952,160707
6uVzeU47Qzg0rrMneP5BNg,Eli Young Band,Love Ain't,0.6,0.851,11,-4.645,1,0.0388,0.00566,9.78e-06,0.0891,0.727,98.007,186119
2h8szyWmfavIbiWm0KWpB0,Florida Georgia Line,Can’t Hide Red,0.514,0.864,4,-3.246,0,0.0502,0.0256,0.0,0.103,0.471,94.927,181600
1GGY3gxsdIfEGua4hZFwXN,Clare Dunn,My Love,0.686,0.888,7,-2.173,1,0.055,0.0584,0.0,0.211,0.598,109.994,195789
2cxU72H3CkiHJKiJhOj1Rm,John Gurney,Home With Her,0.731,0.614,7,-7.525,0,0.0628,0.137,1.3e-05,0.151,0.508,80.025,179231
6p3tET0bTKLDv4iF0hl0p2,John King,Try Saying Goodbye,0.432,0.77,5,-7.076,1,0.0331,0.0117,0.0,0.0849,0.335,93.858,181630
7kCXmYJeltdnCMMsfwaCsf,Tim McGraw,Thought About You,0.563,0.745,2,-4.753,1,0.0288,0.24,4.96e-05,0.11,0.28,121.015,225694
0y4CZzUZKjays43Cw0AtRs,Kane Brown,Good as You,0.634,0.516,8,-6.05,1,0.0373,0.4,0.0,0.142,0.769,153.831,192053
3yOs8FffuG6hPbzQG9lIqV,Chris Lane,I Don't Know About You,0.593,0.81,1,-5.733,1,0.0625,0.602,0.0,0.119,0.712,144.011,207933
6HdZquZOX4YcDlAP7GKD2A,Kelsea Ballerini,Miss Me More,0.644,0.713,9,-7.148,0,0.0547,0.0144,0.0,0.0829,0.468,95.999,192840
0QFvybNsiwupz72jpQWxKn,John Gurney,That's How You Got It,0.673,0.683,4,-4.224,1,0.0321,0.00181,1.06e-05,0.099,0.824,89.984,184747
43CFDpciGFDm226POTLEXU,Brett Eldredge,Love Someone,0.423,0.813,9,-5.011,1,0.0507,0.218,1.62e-06,0.0732,0.421,173.995,211720
16HAr3eu7TCbeJ0IOJLQxY,Mitchell Tenpenny,Alcohol You Later,0.668,0.595,8,-6.977,1,0.0373,0.0252,0.0,0.0978,0.459,99.973,187369
7xELq8WliIctkuvWXONX6d,Carly Pearce,Closer To You,0.662,0.685,4,-4.561,0,0.0302,0.125,0.0,0.0961,0.447,111.964,187321
54K7AZoGpQklpygKrxZlKN,Dierks Bentley,Living,0.517,0.813,1,-6.325,1,0.0558,0.0153,0.0,0.106,0.444,83.005,222147
5eDvChP4WAPPrtaQeI9MhT,Luke Combs,Beer Never Broke My Heart,0.54,0.863,1,-4.483,1,0.0481,0.0138,0.0,0.0871,0.64,77.0,186800
0u3zalSKQIUJ0foEGILmxe,Maren Morris,GIRL,0.44,0.793,6,-3.95,1,0.0502,0.0677,0.0,0.0788,0.447,143.599,250664
6ERR6e7h6wCqGoz1TjiUJb,Luke Bryan,Knockin' Boots,0.739,0.682,2,-3.728,1,0.205,0.129,0.0,0.328,0.634,131.983,199382
4bZsLI9lZgSu3MN99kDbic,Scotty McCreery,In Between,0.592,0.928,11,-5.403,1,0.0557,0.0166,1.38e-05,0.123,0.391,121.997,221600
4kKgn11J60MHCrfS4AfbIm,Florida Georgia Line,Talk You Out Of It,0.652,0.712,4,-4.588,1,0.0388,0.596,0.0,0.0814,0.553,120.063,202920
1OxdfwY8faL2y35bCUn3kK,Maddie & Tae,One Heart To Another,0.642,0.408,6,-7.518,1,0.0264,0.326,2.79e-05,0.0982,0.283,129.995,218413
76jICtPC51cXmetYVnOqHu,Thomas Rhett,That Old Truck,0.601,0.635,1,-7.248,1,0.032,0.388,2.02e-05,0.187,0.629,93.466,212027
7GW2dqJ13S3UutqzSuvzlR,Tenille Townes,Somebody's Daughter,0.479,0.859,0,-5.208,1,0.0395,0.00206,0.0,0.123,0.537,173.924,226667
0IedgQjjJ8Ad4B3UDQ5Lyn,Daft Punk,Fragments of Time (feat. Todd Edwards),0.807,0.51,0,-9.729,1,0.0433,0.041,0.115,0.104,0.961,130.118,279773
5oPDm3evplwHn3HxsSwlP4,Brooklyn,Volcanology,0.593,0.862,2,-4.005,1,0.0347,0.0241,3.33e-06,0.042,0.847,97.061,214000
0as2FkOPwyZJnCqlDeUlmQ,Poe,Haunted,0.495,0.867,1,-7.623,0,0.0606,0.0266,0.000601,0.293,0.5,85.968,320240
0wIhWLNLIOmzQ89B3rtTd3,Daughtry,It's Not Over,0.426,0.92,10,-3.243,0,0.0599,0.0559,0.0,0.245,0.296,145.944,215027
1FMHNVeJ9s1x1l1WlaRs2I,The All-American Rejects,It Ends Tonight,0.454,0.636,0,-4.731,1,0.0273,0.00228,0.0,0.154,0.313,87.89,244827
5ZcmP16SFTTgHT7WyZYWNQ,No Doubt,Spiderwebs,0.484,0.925,10,-4.046,1,0.058,0.0373,1.72e-06,0.248,0.66,143.246,266707
0yOejql4hrkoB3VYqpvtnW,White Denim,Paint Yourself,0.376,0.912,1,-6.01,0,0.0664,0.263,0.000116,0.261,0.832,98.111,205040
6nmVeODcBpsGKx5RPv003D,OneRepublic,Feel Again,0.474,0.818,7,-7.513,0,0.0541,0.0243,3.56e-06,0.105,0.353,139.933,185613
